text,label
arghh emosi liat bang ziel,marah
dih tolol,marah
"gini amat punya motor kudu nyuci sendiri, ntr kotor sendiri dhehxhwh kesal",marah
baju bodoh yg gimana sih,marah
emosi mulu nih lansia,marah
"kasian nih org, istilah ""anak kolong"" aja gak tw.. bisax main medsos tp malas membaca, bego beud",marah
lah iya ya pernah agx tolol ak,marah
mau marah,marah
"eh, ngomong gitu di benci sama orang jepang lah jangan sampe kau ngomong gituan terus orang jepang ngangep negara kau nih gk benar etika ny",marah
bangsat ini siapa yang setel lagu galau pagi pagi,marah
"satu sisi teriak-teriak darurat pandemi, di sisi lain melakukan hal2 bodoh macam ini. kasian sekali nasibmu rakyat",marah
"bohong ya, biasanya marah marah tuh gue liat",marah
klo benci sama,marah
"makin benci sama jumat. 24 jam termual untuk sebuah perjalanan darat, tasik cirebon tasik. sabtu udah kerja lagi, mantaaaap. badan makin ancur udah ini, tinggal tunggu matinya aja lah.",marah
kalean apa bangsat,marah
"adaa aja yg memancing emosi pagi""",marah
"nyenye nye, cowok sekarang banyak yang bangsat",marah
"aku jengkel liat si akun yunnie azza a.k.a princes manula inj mb. cari nafkah aja masih berjuang di negara orang lain, sibuukk ngejahatin circle mb ivone di tl. dr kemarin sy liatin ss tweetnya, ngefitnah terus2an.",marah
si tolol lupa membawa seperangkat alat mandi:)),marah
semua kadrun benci ahok. itu sdh lumrah.,marah
"di anyara anggota dki, aku pingin macarin model kasino marah aja lucu sewotnya, apalagi pas ngerayu cewek",marah
"benci bgt liat seorang profesional begini, keliatan bgt tukang nyinyir. emg di kedokteran gak ada kode etik yang mengatur tentang etika bersosmed ya?",marah
"hdeuu gw marah yhh tempe digituin, pdhl tempe makanan terenak dimuka bumi inie",marah
ngomong dari pagi kek bangsat nyusahin bngt,marah
"disgusting. sejak kapan poligami diijinkan oleh agama buat mencegah zina? rasul juga poligami bukan sama wanita muda, tapi sama janda dan untuk melindungi mereka, bukan buat ngewe halal. tolol",marah
jangan bodoh ya ta. dia udah hapus nmor ita. berarti dia pengen hapus ita dri hidupnya. so ita harus bisa untuk tidak peduli dengan kehidupan sosmednya. dia aja bisa masa ita gk bisa. please jadilah kuat,marah
"undang2 bodoh pala hangguk ko dah hentam blkg, sah2 laa salah. jarak between kenderaan tuh 3 saat atau selang 3 kereta. takkan tak tau undang2 jalan raya bodo piang ngat aaiihh. meh sini keter ko aku sodok dgn backhoe 18 kali, tgk undang2 bodoh ke tak.",marah
marah beneran ya allah,marah
bego pelihara! yg dipelihara itu kudunya tuyul ya ceu!,marah
"ah alibi siamah, bebeja weh teu bisa nahan sange, embung coli jadi weh predator. emosi pagi pagi.",marah
"eps 7 saya kesal dengan gwinam ni ngapa kaga die sih? emang zombie immortal yak? udah jatoh dari lantai 4 bos, apa harus di shot gun baru die ni orang? terus namra bisa feel gwinam, tapi gwinam nggak bisa atau nggak ngerti?",marah
emosi bgt miu tahan aku supaya ga gebuk ele,marah
bikin gue emosi aj,marah
"orang tuanya ; ""oh gini toh kelakuan anakku yang sebenernya"" sambil muka emosi ala sinetron yang ngomong dalem hati.",marah
makin banyak orang tolol asu goblok,marah
kamu aja yg tolol bin dungu..!!,marah
"kalo bodoh jan ngajak2 org lain dah, stress",marah
ada banget kan paniknya lo hahhaa eh eh kenapa? kirain sakit gatauny bego,marah
oh gitu ya? kalau w mah dr awal w masa bodoh dg corences w ga minta ya tp kalau w mati dibunuh dia w ora urus berarti itu emang suratan takdir w sampai skrg aja w anti vaksin kq dr awal w anggap corences itu sama dgn flu kalau w ada gejala cukup w menjauhi org aja,marah
pagi pagi emosi,marah
"bodoh ya bodoh aja, tapi jangan ngajak - ngajak!",marah
"pas mlaku ijo dikon ngucapke habede tau, ilopyu jangan marah yo tau tur nek pas oren kok kon ngucapke ngene njuk le ngomong kepie gek lanang?",marah
taik kau goblok !! bangsat !!,marah
kriting bego syiah laknat,marah
"sakit hati, tapi ga berhak marah juga karena bukan siapa2",marah
"sumpah gue benci banget orang kaya gini.. kalau g suka lebih baik diam drpd melakukan sesuatu yg bikin sakit hati, kl ibunya sampai tau gimana sakit nya anaknya digituin mb nya udah sempurna apa? benci banget sama org yg mandang fisik",marah
bukan emyu namanya kalo ga tolol ya goblok,marah
"males, bikin emosi",marah
"anjing u kontol bangsat memek, munculkan lagi semua karakter yg ada di s1, lanjutkan s1, tp endingnya cacad no good",marah
"oii mangkuk ,sblm ph 22 bln pun harga ayam lat tesco mmg 5.99 bahalol untungla kontol + bodoh free",marah
anda memang bodoh.,marah
"banget hehe, apalagi kalau lg tidur trus kaget rasanya kaya pengen marah marah",marah
temen-temen gue aji mumpung semua bangsat,marah
"ntr klo di sadap balik marah, ups.",marah
suka marah,marah
"apakah kamu juga harus berbuat hal yg sama pada orang lain meskipun org itu tak bersalah padamu? hanya untuk mendapat perhatian dan balas dendam? c'mon,hal tsb justru hanya akan tambah membuatmu semakin dibenci dan dijauhi. cobalah belajar utk menahan emosi dan perkataan +",marah
"punya acara pagi bukannya disiapin dari malem atau bangun lebih awal malah milih marah marah di pagi hari, hdehh",marah
mental lo tuh miskin banget anjingggg literan 17k giliran lo butuh baru koar koar. benci bgt dah gue kalo begini,marah
"apa apaan ini , benci bgt pagi pagi lewat tl bikin iri dengki",marah
kurang ajar bgt manusia yg nyebarin id tele gue di gc 'anonymous chat' yg ngcht org sange semua tolol,marah
mba kuntil bikin emosi,marah
jangan memancing emosi pagi pagi,marah
"kalo dia marah sampe ngancurin barang kaya hp dia atau apa, plis tinggalin",marah
"lah, tibe kena marah",marah
kesel ga si anj lo tuh dibanguninnya kyk di kagetin gitu marah kan bgst emg emosi gua,marah
"gosa bebawa mu nad, banyak yg marah. urus liga italy aje",marah
marah marahh:(,marah
"aku ngadu ke dia dong, tatang marah ngajak aku ke tempat ayato. disana dia langsung ngomelin ayato. ""lu jadi ketua kelompok ga becus banget sih?! malah anggota lu yg nyariin buat ngajakin kerja kelompok sampe babak belur begini diboongin preman sekolah!""",marah
"dia diam diam benci gua, tapi dia cerita ke orang orang yang benci ke dia. dari 10 orang yang dia kenal kira kira 11 orang lah yang benci sama dia",marah
"tapi aku gamau sambil bilang ""kalo buat manas manasin mantan mending sama bestie kakak aja biar makin berasa"" dengan nada bercanda. dianya malah.. marah. dan aku gak sadar kalo aku udah ada di.. tempat nongki gengnya.. dia fitnah aku abis2an",marah
bangsat off target lagi,marah
"sudah makan belum bang, janganlah marah atau sedih karena kalah..",marah
"itulah pukimak ny cebong .. udah dy yg d bodohin, teteep jugak bilang org yg bodoh .. kepala hotak kw lah ceby",marah
"kayaknya netizen di tiktok, jauh lebih tolol dibanding netizen sosmed lain deh",marah
kaya gimana yaa lo tuh baik emang aslinya baik tapi selalu baik ketika keadaan ga baik baik ajah itu susah dan lo di tuntun bgtu kesempurnaan yang harus dilakuin saat lo jd idol bs bikin lo stress depresi yaa kaya gtu lah tpi giliran emosi lu udh bs sedikit demi sedikit di,marah
tolol bgt asu,marah
"enemy to loversnya bukan yang ""omg dulu gue benci dia tapi gegara dia bantuin gue kok gue degdegan sih ternyata dia gak seburuk yang gue kira"" tapi yang ""gue benci sama lo tapi kalau lo mati gue bakal ngehidupin lo lagi dan ngebunuh lo dengan tangan gue sendiri""",marah
itu lengkong bego,marah
mkd kan sudah dilapori. hukumannya cuma ditegur. bangsat kayak arteria cuma ditegur ya gak mempan.,marah
makikan je. vvip gampang lagi tolol kayak gitu,marah
"yang lebih sedihnya di tempat kejadian gaada yg nolong abang gw njing, dia nelpon ke bunda, pada nolong perempuan kontol bangsat tu, secantik apa dia, dia yg ditolong duluan, abang gw kakeknya robek aja gk ditolong",marah
pen marah marah tanpa sebab,marah
sender tolol bikin emosi aja pagi2 gini,marah
"gue orang kota, tp tiap pulkam tuh waktu pake legging 7/8 diliatin mulu. apalagi sm yg laki, pdhl gue pake oversize hoodie ttp ngeliatnya ke daerah privacy mulu, risih lah bego. paling aneh, masa gue gowes pake sepatu di blg ""ra sah nggo sepatu, nyeker ae"" mkstlo ap njir ngatur",marah
"gue ngetwit lumayan emosi, ampe bikin thread berantakan gini",marah
tuhkan marah..,marah
"gua mau nyemangatin org"", tp gua sendiri lg ga semangat, aduh keenan knp bodoh bgt si. haloo moots, tetep semangat yaa, luv u.",marah
"ahay bocah tengil tolol, cuma pintar foya2 ngabisin hasil warisan. mumpung masih banyak warisan, terusin aja halunya.",marah
"dibilang setia itu tuntutan. aneh bgt anjingg kalo emg udh namanya sayang mah bakal setia dgn sendirinya tanpa diminta, apalagi kl udh nikah hrsnya punya kesadaran sendiri buat setia sm pasangannya lah. tolol bgtt kesel pagipagi udh dibikin emosi",marah
"aku bukan bermaksud nak biadab tapi ko faham tak bila dalam ramai2 adik beradik dlm rumah ni, parent ko asyik sebut nama ko je, cari barang tk jumpa pun marah ko sorang je faham tk? rasa mcm aku sorang jeke anak knp smua org x blh tngok i bhgia",marah
"sorry to say, gk dulu deh opini nya kak. gamasuk di akal dan hati nurani soalnya. ya kalo sekali dua kali mah gpp, kalo tiap pagi(?) hmm. mending aku rusak hubungan daripada trus trusan nahan emosi jiwa nglawan rekanan gatau diri.",marah
"pak anis for presiden? insyaallah saya dukung, why ? karena rekam jejak beliau yg baik, walaupun beliau pernah dikhianati, tapi beliau tidak dendam & membalasnya dgn pekerjaan & hasil yg baik, bukan cuma omdo & bacot yg di kedepankan, namun mengedepankan hati & kecerdasan",marah
emang bangsat tuh yang bancaan duit rakyat. semoga azab perih menimpamu maszsehhhhh,marah
otak mesum ya kayak gini nih. tolol,marah
"prettytitit pencitraan lo udah sampai kelangit 7 pemprov lo kekurangan dana pajak lo hilangkan itukan aneh ,gua gak tau itu namanya dungu atau bodoh dua""nya julukan kamu!!",marah
lebih baik gua marah dari pada benci! kalo udah benci ga bakal mau kenal lagi,marah
electro batman emang bangsat sih,marah
pagi2 udah dibuat emosyennnn gangerti pikirannya apa posting2 foto cewe mau marah emang yaa nyokap udah gaada tapi mau ga marah jujur pengen marah jujur jadi ga mood hari ini,marah
blm di tuduh pki da marah lu drun.,marah
benci bnget soalnya kepikiran bagian si kawan mninggoy abjingkkkk,marah
si bego nyalain lilin semaleman alhasil bangun bangun dah habis,marah
eh anjing emg baim mana baim tu rada tau ga lo? bangsat emg lu sibuk / gabut gak? menyebut oknum2 untuk digibahin (iya yg di gibahin ga cuma 1) ya allah wkwkw mbabung lu frik,marah
"masih pagi makannya begini. pdhl baru beres sikat gigi. perut jd kembung krn minum air hampr 500ml. klo diingat - ingat kmrin g mkn berat samsek. pagi mkn roti, diskul mkn kue sm puding. pulsek.. ga ada, cm tidur. stress bgt menguras emosi. tidur tp kek tdk tidur",marah
ramah tamah rajin marah tak mau mengalah,marah
harusnya udah ketebak bakalan banyak kek gini.. tapi tetep aja emosi bacanya..,marah
entah harus bersyukur karena dikasi tips atau emosi karena secara tidak langsung tertampar kenyataan,marah
bego emang nggak bisa apa apa lu zar cuman beban doang,marah
"keluarga besar aku, jgn risau sbb korg termakan hasutan puki lahanat adik-beradik aku.kecuali bapak si murni. kau hina si syahirah ni gile,makan gelojoh,hitam,buruk. anak kau pon gile lah bodoh lagi teruk dari syahirah.anak aku lyn baik je anak kau siall!!- ayah suratman",marah
terserah kalian lah..apapun kata kalian pasti dibenarkan oleh yg bodoh..,marah
apaan ini trending nft.. jijik bgt kalo mau abisin uang di hal yang gak membahayakan bumi bisa gak si tolol,marah
gua benci sabtu,marah
"two twts rj ni, bikin emosi,, mmpir kuy",marah
kecewa w bangsat,marah
"halah tolol, ngang ngeng ngong ngilang juga lo",marah
udah lah lu tuh bodoh jadi mereka ngira lu nyogok gitu aja,marah
"knp ya hati ini sangat marah ketika pak jokowi d fitnah ,,",marah
gamau emosi tahan tahan,marah
anjing babi bangsat abang gw kecelakaan pelakunya kabur setan,marah
"lu tuh udah bodoh,pendek,ngga pinter, ngga bisa apa apa,cuman beban doang,hidup lagi haha masih mau hidup lu zar ??",marah
"dah mulai mentalbreakdance~ lg kemarin menjauh sbntar krn ga pgn bocil kena vibe negatifku, emosi bgt smpe banting pintu kmr mandi, mandi siram kepala smbil nanges, keluar kmr mandi dah mendinganlah",marah
pakai rasa bukan pakai logika tolol cara berpikirnya. ngajio seng jeru ojo mung neng you tube,marah
noo waayy abang aku no no pacaran dulu nanti mama marah,marah
kamu marah gak kalo digetok?,marah
"uish. kena tarik pt la bang. sem 1 teruk, sem 3 tak dpt pt. selang satu sem. kes aku, pointer sem 3 bawah 2.0, sem 5 tak dpt pt. maka survive la korek saving sendiri tanpa pengetahuan ahli keluarga sbb takut kena marah haha",marah
kalo boong aku mau marah pokoknya :(,marah
"iya cakep, emosi nya dapet banget pagi pagi",marah
arrgh pagi pagi emosi,marah
si kapitalis politik yg bodoh,marah
lu bego bgt deh asli,marah
ah lu tolol. males bacanya,marah
"gila ya, emosi lo aku liat komen-komennya, anjgggggg",marah
lagi benci banget dengerin lagu bucin,marah
pertanyaan tolol,marah
masih bisa menanggapi dengan candaan walaupun dalemnya emosi sih wkwk,marah
"kereta milik cm sarawak, abang johari. celaka punya vvip!! aku paling benci dengan golongan puk**k ni",marah
"ingin kesal, tapi benar",marah
hahahha bangsat team bingung ini diservice tp senin uda mulai kegiatan aduh gmn yak layarnya kelap kelip takut klo musti ganti trus mahal babikk takut filenya ilang kalo tau2 diinstal ulang mager nginstal2 lg mn blom dibek up mn hari sabtu tutup semua begee,marah
kelisa tu mmg marah sampai berasap hidung,marah
ngp y klo pc udh sold tbtb banyak yg dm nanyain masj ada apa ga knp pas udh sold bamyak yg cariirurigkekf *marah*,marah
kalo orang uda benci sama orang yg ngroko atau ngevape bahkan pake pod keknya dimanapun tempatnya ttp benci deh,marah
jangan marah,marah
ws ra emosi tp weruh koe reply hawane pengen ngamok,marah
kdrun bego tuh..,marah
tka gak usah asal jeplak kalau tidak tahu budaya orang indonesia.. bodoh jangan di pertontonkan.. tka buzzerrp dapet berapa receh.. dasar lambe arus,marah
benci banget gue njing sama kegiatan yang namanya bangun pagi!!,marah
emang gak bisa kalo urusan yg menuntut kinerja profesional tuh libatin keluarga. ngegampangin bgt. mau marah jg rasa gak enakannya masih kentel. ntar yg ada ngaruh ke hub keluarga.,marah
"emang benci bngt si kalo liat"" komen di tiktok, kalo maen tiktok jarang buka komen biar gak emosi sendiri wkwk",marah
"dah tetiba kaitkn malaysia si bodoh libertard ni, takde lagi genocide di malaysia spt berlaku di papua sekarang lol",marah
abang mantannya gemini ya? emosi kali kayaknya,marah
"wes ngene wae nder serlok saiki, marakne emosi esuk2",marah
"dah dekat 2 tahun jadi kerajaan, baru nak cakap tak setuju. kata tak setuju dari awal. so patutnya tak payah la terlibat terus. bodoh.",marah
hukum penguasa beraninya ke rakyat kecil bangsat plus bajingan!!,marah
wkkw ribet banget. udah paham kok di paksain jadi tolol gak paham. hadeh,marah
mau marah aja skg udah males..,marah
"ini bukan rp, dan juga jelas dong banyak minor plis jangan bodoh kirim ginian ke base",marah
lu berdua sodaraan tp lg flirty tolol gini aku yg stress,marah
"aq dh 5 kali approach..smua ke reject..sedih siot..siap depress..tu la nk ckp takut nk approach dulu x la tp effect after approach tu yg prob..klau diterima ok..lau x sedih,malu,marah semua ad..and its effect ur life..kdg rasa penat dah nk hadap",marah
ini yang dicari. bood mah jangan marah marah. tapi healing hehe..,marah
"hadehh, bego bgt dah",marah
"meme gk jelas. tangganya ki step by step proses gitu harusnya, mosok random, bego banget.",marah
masi pagi bikin emosi aje,marah
lu ga lebih dri org iri yg kebetulan tolol.,marah
kek orang tolol,marah
"jd inget kmrn, niat masuk kamar mandi mau pake pembalut tp malah pipis. pas udh pipis pembalut nya kaga dipake. emosi sama diri sendiri",marah
"woy tolong lah mu klo lgi tolol, tololnya kebangetan banget",marah
"makin kesini ya makin yaudahlah ya serah deh mau gmna pokonya kalau udh dibuat kcewa ya lepasin ,ga dendam cuma ya udah gtu aja ,jdi cukup tau aja lah ,intinya ga bisa sama orang yg ga bsa nghargaiin orng lain,,",marah
"tidak peduli, marah, ataupun kesal ketika grup lawan memenangkan award. karena itu, netizen geram dengan tingkah ""sok hebat"" dari rae. beberapa netizen berkomentar positif maupun negatif, apa-apaan dia!? baru saja debut sudah sok-sok an",marah
"kenapa sih, dapat yg tulus maunya yg brengsek bodoh",marah
"kek apa ya gasuka sm teman yang ngasih tau tapi kaya sambil marah marah gitu, apa ga bisa kalem gitu",marah
"bayangin aja ryo: ani sihh aced: tau tuh, kena marah kan lyan: lah kok aku?? berakhir gelut bertiga",marah
"nggak nunggu lebaran pak,minggu bsk sdh mgatur2 org kerja,keluar rumah dan ngatur2 shaft masjid lagi. diusik terus, dibuat tidak adil terus. umat islam selain penyabar, jg bisa marah. jgn ditanya gmn kalau sdh marah.",marah
pagi-pagi bangsat,marah
record of youth walau gue benci bgt sama endingnya,marah
syaraf bin edan..g puny malu goblok cebong tolol sama dngn s mukidi,marah
"kalo pasangannya tau, bakal marah nggak ya?",marah
kucing apa anjg bangsat,marah
bangsat banget!!,marah
itu namanya pembodohan.. kok mau ya kdrt dihalalkan demi menutupi aib pria.. ini ustazah bodoh.. bukannya membela kaum perempuan malah memberikan kesempatan pria besar kepala..,marah
"iyaa bestie tp saya ky orang bego kalo online, ini krn banyak yg positif soalnya:(",marah
"rawedi di benci, ramekso dikonco. be your self ngadek jejek tampo basa basi.",marah
bukan emosian mba tapi bikin emosi,marah
"kamu yang tolol + kayak tytyd. ngejawab tapi ga rinci, pakar apaan kek gitu, iq 69. emang saya ngomong klo saya ateis? saya kan nebak skrip kamu, pasti kamu bakal ngatain saya bukan ateis gegaran ga follow akun ateis. dan benar tebakan saya",marah
"dulu pernah install tiktok gr2 pandemic, iseng di rumah nganggur mo ngapain, tp begitu lht komen2ny gw kyk kebawa ikutan ""downgrade"", gw miskin, gw mgkn bego, tapi ga sehina itu, ngehujat org pakai komentar2 yg kl lo baca, 'heh, serius ini org indo yg komen'?",marah
srs benci giler dgn org yg tak sabar n tak hormat cuti org.,marah
"berarti gravity probe-b sudah menyerah? oke. fix. kamu ini baperan, bodoh dan ingin terlihat pinter. ngaku psnteis, yang dibicarakan perasaan. huek. pakai simbol biar kelihatan anak pinter ngerti atom, padahal nggak tahu apa2. malu aku malu, karena ketahuan bohong",marah
punya lama guna sonicator. pastu semalam najmi cakap tahu tak sonicator ni boleh buat jadi mandul? i was like aneh aneh lah dia ni. pastu tanya akmal. akmal iya kan. benci aa tanya diorang ni double confirm kat google dengan adnin. tipu je diorang ni,marah
"dari subuh udh ga mood, pas main ml pun jdi emosi an",marah
"begini nih kalau punya netizen goblok banget! ini bahas bola apa mau bahas tentang apa?! emang lazio gak di roma?! pinter dikit kenapa? apa harus semua di jelaskan sejelas jelasnya?! kalau kagak paham diem, jgn norak! kalau bilang lazio ibukota prancis nahh protes gpp. tolol.",marah
"akhh kenapa bang mark ganteng banget bangsat di mv child, pengen gw gak bisa",marah
lo ngerti nggak drun dia sdg menjalankan krj sbg anggota dewan yg dpt hak impunitas. kadrun bego bgt sih. klo si edi mulyadi udh jelas menghina luar biasa merendahkan dgn nyebut kata2 binatang dan setan. lo kau gt dong aja nggak ngerti drun..,marah
"pram said ini lgu buat kalian, yang punya rumah tapi terpaksa pergi karna suatu keadaan bangsat itu aku",marah
"maklum mereka sdh pada gila semua .. gila cari untung untuk pindah ibu kota gila cari untung dengan uang pasokan aseng gila cari untung dengan akhir masa jabatan lalu sama sama rampok nkri, bangsat..",marah
agak kesal tp gapapa,marah
"i biasa i balas dendam, kalau dia main game melampau lampau, i palau msg dia. sape rasa adil? tibee",marah
"dia marah yae di ship sama ayato, katanya yae miko based on yae sakura on honkai yang emang canonically lesbian tapi ini kan genshin impact",marah
tolol lu,marah
nah si cwe bego ini lah contoh pengguna tiktok yg bego nya udh smpe dna.,marah
"ihh, mau marah!!",marah
ihh kok marah marah sihh,marah
kan tolol enggak baca berita yang terdahulu malah terlihat tololnya juga enggak baca rpjmn kamu kan juga tolol,marah
konyol og.. ngajak 'panas-panas'-an neng grup chat.. ketemu langsung laah gontok-gontok-an ketok moto sekalian.. tapi bar kui beres ga ono dendam/rasan-rasan.,marah
"pas ketemu, ngak jdi marah, jdi tambah syg hmm",marah
mau marah bgt anjingg ini dr kmrn mau ngeluarin kecoa 1 susah bgtt kabur mulu,marah
lepaskanlah hati dan pikiranku dari keterikatan yang menjadikanku mudah marah dan berkecil hati,marah
paling benci kalo emak bapak udh ngomongin jodoh. im still fuckin 19,marah
gue juga dibebasin dulu sama bapak mau main sampe jam berapa. tapi kalo sampe pagi ya tau diri aja. bapak ga marah yg was wes wos. tapi diem. ini mending ada yg ngingetin. karna sekarang ya taulah. gada tempat yg aman buat kaum hawa,marah
emang dasar nya pada tolol semua yang komen begitu,marah
"bodo amat anjrit bulan kemaren terakhir gue minjemin lo duit, itu 2,7jt gue balikin dulu bangsat",marah
"kamu sih protes, jadi kena marah kan.",marah
woilah pagi pagi bikin emosi anjir,marah
"sek pagi wes emosi, udaah mau 3 hari gabisa login.",marah
"balas dendam, biar yakin kl suami istri bs saling nutup aib",marah
dia pasti ngerasa bersalah banget sama sone dasar agensi bangsat,marah
"gua bangun-bangun jam 6:45, panik bat anjir. udah siap-siap mau ngga mandi kesekolah, eh ternyata hari ini libur gegara guru ada yang meninggal. bangsat emang. udah panik bat anjir",marah
wkwkwk iya bener2 emosi kalau lihat nino dibanding irvan wkwk dengan ketidak tahu diri dan magadirnya tuh buat gedeg,marah
"emosi juga tgk byk post dr owner yg kematian kucing akibat virus parvo. bkn emosi sebak, emosi nak marah. tolonglah vaksin kucing. dulu aku taktahu juga pntgnya vaksin utk kucing",marah
pagi2 dah emosi,marah
hidup di negara isinya kenthu doang bangsat,marah
bersin dikit gw parno pengen swab astaga benci bgt omicron bikin idup ga tenang,marah
drtd absen harus emosi dulu baru sidik jari benar2 kebaca,marah
gue benci banget sama mantan,marah
"yg dari kota sebelah kena penjara 8 bulan denda nya 20 jt gegara kerumunan lah yg ini??..kok bisa ya, maaf sya org biasa yg bodoh gak ngerti..atau jangan2 sya ini yg dibodoh2in ama yg beginian ya?",marah
"halah, ntar pas gw jawab, gw dikatain nyontek gugel lagi, jawab salah ga jawab salah. oalah, angel ancen lek wes debat karo banci tolol koyok ngene, aku seh isin wakak",marah
emang bener bangsat,marah
"yang komen buruk ini beneran ada masalah sama otaknya kayaknya, tolol banget. .",marah
ini rcpc ga ada kabar comeback? lim sudah waktunya tolol,marah
"punya gasi lo temen yang dateng pas butuh doang, giliran kita yang butuh dia malah ngilang kek diculik setan. pagi pagi dh buat emosi aja anjingggggggg",marah
"kenapa bisa ada orang terserah terserah sih cape anjg, lo kalau ditanya jawab dong iya atau engga, mau atau engga, yaallah emosi sy",marah
pagi pagi udah emosi gara gara baca 2ha,marah
"ini klo gue isiin kyk gini bisa2 abis di comot ponakan gue trus di bagiin ke temen2 nya, baik nyerempet bego dia",marah
lo benci jamet sih sebenernya bukan pesepeda motor,marah
bangsat!,marah
"wanita ini pamer ogah beri tip ke pelayan, ternyata balas dendam karena pernah jadi korban ghosting",marah
"simpanse memiliki kecerdasan yg mirip dgn manusia - mampu menampilkan berbagai emosi, mengenali diri sendiri di cermin dll. juga dpt belajar bahasa isyarat utk berkomunikasi dgn manusia. bijimane dgn masih bodoh & betah jd jongos peng peng oligarki n cukong",marah
gatau lg gaada lg tempat buat lo curhat gada lg tempat buat lo cerita karna satusatunya tempat udah lo sia siain tolol,marah
otak kaum lo yg tolol. pake sumber yg nasional drun.,marah
"i ship both tho, tapi kalo gatekeeping itu tolol",marah
bagus tapi mau marah,marah
terlampau taksub pun susah ended up nampak macam orang bodoh,marah
ho'oh kalo aku malah makin jengkel,marah
"nonton pilem, antagonisnya ngeselin, ""benci banget gue lihat muka lo, jijik pengen gue ludahin.""",marah
"halah bacot mulu nih si tua tolol, jawab dlu org panteis tuh harus kek gimana, pengertian panteis yg ga nyontek gugel tuh gimana, kok jauh banget ampe ke ui/ugm. ini kita lagi bahas apaan sih? kok makin ngalor ngidul gegara kamu. jgn baper gegara cewe viktor, malu ama tytyd",marah
"manusia bodoh, sm anak kecil aja begitu. kalo gk suka yaudah tinggal skip. jgn rasis gitu, hadeehh setan setan, itu yg komentar pasti lebih serem dri setan",marah
lagi marah,marah
"knp au yg ak baca masi pd on going, aku kesal",marah
"kalo aku marah, ngambek, kalo aku bls/jwbnya singkat2 & akhirnya cuekin kamu. itu artinya aku pengen kamu peka, perhatian & perduli.",marah
"goblok bin bodoh. kalau kamu ateis kamu akan memfollow akun2 sains, bukan perasan. bahkam dalam berbohong pun kamu bodoh sekali sekarang ngaku ateis? iya?",marah
"mantep tri, gk kayak bank mandiri, gblk minta ampun ditanya beda orng jawabannya gakjelas dan muter muter, emang swasta didikannya beda ama didikan plat merah jikubiniu asli gedek bngt, pulsa habis bnyk cuma telp callcenter bodoh",marah
tp kalo yg tbtb kata mba nya bilang mau putus sekolah ya ky nya bukan mak w aja yg marahh bapak w jg lebih marah lagi jgn lupa tetangga pun pastinya ikut bergonjang ganjing atas hidup ini wkwk,marah
jangan bodoh merasa baik baik saja seakan tak perduli dasar bego,marah
"itu tukang sate bego amat yaa! | kenapa emang ? | masa bara api dikipasin, sampe mampus jg gak bakal dingin | -__-",marah
mending lo baca dm gue biar gue pagi2 tidak emosi,marah
"nah kalo ini bukan pick me girl lagi, lebih ke tolol banget anjing girl",marah
rich itu udah lama sekali rich ngehapus sebagian memorinyaa kaah? kek dia benci sekali memori ituu dan dia gamauu inget?,marah
"saya gak habis pikir petani kita sudah dibeginikan tapi masih aja mau pilih yang itu lagi dan lagi. dikasih tau malah marah, kapan sadarnya??",marah
bodoh apa petik2 nama aku,marah
aku akan sentiasa akan bapak ang tu selagi aku tak dpt tumbuk muka dia tu bodoh ingt aku ni takdak muka ka selamani babi betui la kurang ajaq.,marah
"cjr bangsat! perusak moral ! masih kecil udh ngajarin cinta""an, belum sunat aja sombong ! dah sono pergi kelaut aja ! cc : all comati",marah
"kesel bangett apalagi d masukin ke grup ga jelas begini, rasanya emosi bgt, kenal jg enggak, hadeh.",marah
"kenapa w benci bgt ptm di saat kayak gini, krn adek udah mulai ptm, dan dapet kabar temen2 sekolah nya pada sakit massal, banyak yg sakit, gatau apakah emang c word or not, yang jelas adek w juga tiba2 sakit dan ya w berasumsi awalnya dari sekolahnya",marah
enak bgt bangsat bisa bisa nya di bilang flop,marah
demi allah benci banget sama gwinam,marah
"baru mau sedih kenapa close, endingnya bikin emosi. semoga hari lo senin terus",marah
aku benci ppkn,marah
benci bangett,marah
bangun tdr liat fans mu pada marah marah taunya hadehh,marah
bangsat w lagi nyanyi nyanyi di dapur ternyata ada orang luar yang liat dari pintu dapur,marah
wordle 231 4/6 bego banget nebak huruf lain di percobaan ketiga,marah
"iy anjink ngakakk sampe kudu menampar diri sendiri trs kek hidup lo, bego ",marah
cape bgt bacain opini org tolol,marah
"tlong jgn bikin emosi pagi-pagi, aku lg puasa",marah
cuihh benci banget yg jualan agama basii,marah
dih tolol,marah
bener-bener kalau lagi emosi ga ada yang bisa kontrol. tapi ujungnya selalu ada yang ngalah duluan buat bilang maaf .,marah
"blibet ini basictnya apa koq tiap hr bcra bodoh trs, seolah pekerjaan sipil gt aja spt sesuatu yg ndak mgkn bs dikerjakan, jokowi yg ktanya sarjana kehutanan sja bs bkin toll langit dn toll laut.",marah
boleh ngomong bangsat gak sih? :) masih pagi uda emosi jiwa,marah
"short au leejeno udh end, bikin emosi",marah
bacot bangsat,marah
tweet yang sangat menghadeuhkan.. *bego dipiara kagak beranak dodonk!!,marah
marah ke,marah
